predictions,actuals,location
him,him,data/words/g06/g06-026k/g06-026k-02-02.png
better,better,data/words/k07/k07-063a/k07-063a-06-04.png
.,.,data/words/a06/a06-090/a06-090-03-04.png
that,tribal,data/words/a01/a01-096u/a01-096u-10-01.png
 journey,journey,data/words/b01/b01-113/b01-113-06-01.png
seeking,seeking,data/words/e07/e07-066/e07-066-06-03.png
to,to,data/words/d04/d04-121/d04-121-05-02.png
peracle,persuade,data/words/a05/a05-080/a05-080-05-01.png
",",",",data/words/l04/l04-124/l04-124-07-08.png
the,the,data/words/f07/f07-046b/f07-046b-06-07.png
.,"""""",data/words/a01/a01-128/a01-128-06-03.png
the,the,data/words/g06/g06-011k/g06-011k-10-03.png
the,the,data/words/f02/f02-040/f02-040-00-04.png
.,.,data/words/n02/n02-004/n02-004-05-08.png
have,have,data/words/n06/n06-123/n06-123-01-02.png
seat,sat,data/words/g07/g07-022a/g07-022a-02-07.png
an,as,data/words/p03/p03-004/p03-004-00-03.png
the,the,data/words/g06/g06-018b/g06-018b-07-02.png
ful,soul,data/words/e02/e02-014/e02-014-02-01.png
it,I,data/words/p03/p03-027/p03-027-02-05.png
there,None,data/words/g04/g04-098/g04-098-01-03.png
been,In,data/words/g06/g06-037l/g06-037l-05-08.png
.,!,data/words/g06/g06-045a/g06-045a-00-00.png
of,of,data/words/e02/e02-100/e02-100-06-05.png
Single,single,data/words/r06/r06-143/r06-143-02-02.png
from,from,data/words/j04/j04-070/j04-070-03-10.png
tied,grief,data/words/m04/m04-030/m04-030-03-04.png
as,as,data/words/g07/g07-034/g07-034-02-02.png
a,a,data/words/k02/k02-067/k02-067-02-10.png
that,that,data/words/p03/p03-096/p03-096-02-07.png
a,",",data/words/e01/e01-032/e01-032-06-01.png
I,J,data/words/r03/r03-035/r03-035-02-02.png
happppers,happens,data/words/j01/j01-063/j01-063-02-03.png
flolly,FUNNY,data/words/g06/g06-026h/g06-026h-00-08.png
ret,review,data/words/f07/f07-101a/f07-101a-03-00.png
what,what,data/words/a04/a04-015/a04-015-05-08.png
frief,friend,data/words/c02/c02-059/c02-059-01-02.png
supp,supporters,data/words/l04/l04-174/l04-174-04-05.png
for,for,data/words/a02/a02-078/a02-078-07-04.png
and,and,data/words/l04/l04-098/l04-098-01-00.png
suff,surface,data/words/e01/e01-035/e01-035-06-06.png
of,of,data/words/j07/j07-005/j07-005-02-03.png
GGaff,Gaitskell,data/words/l01/l01-095/l01-095-04-11.png
stay,stay,data/words/a06/a06-110/a06-110-01-01.png
to,to,data/words/j06/j06-000/j06-000-10-00.png
with,with,data/words/j04/j04-039/j04-039-00-09.png
may,many,data/words/g07/g07-044/g07-044-01-07.png
control,controls,data/words/a05/a05-094/a05-094-05-07.png
.,.,data/words/b06/b06-082/b06-082-07-02.png
that,that,data/words/b04/b04-000/b04-000-06-06.png
",",",",data/words/m03/m03-062/m03-062-06-06.png
do,to,data/words/c03/c03-087b/c03-087b-00-02.png
occain,occasion,data/words/c04/c04-017/c04-017-01-11.png
of,a,data/words/g07/g07-074a/g07-074a-05-01.png
",",",",data/words/g06/g06-011j/g06-011j-07-07.png
been,knew,data/words/r03/r03-050/r03-050-02-01.png
coach,coach,data/words/p06/p06-047/p06-047-09-04.png
fancing,financing,data/words/k04/k04-163/k04-163-02-00.png
judge,"""judges""",data/words/a01/a01-132/a01-132-02-04.png
from,from,data/words/n03/n03-064/n03-064-03-06.png
light,light,data/words/b01/b01-132/b01-132-00-04.png
.,",",data/words/e07/e07-061/e07-061-05-05.png
family,family,data/words/e04/e04-086/e04-086-03-01.png
that,rent,data/words/n02/n02-004/n02-004-07-09.png
had,And,data/words/a02/a02-120/a02-120-06-04.png
been,been,data/words/m04/m04-030/m04-030-03-08.png
this,this,data/words/g06/g06-018k/g06-018k-05-02.png
speed,speed,data/words/k04/k04-099/k04-099-00-03.png
and,and,data/words/a06/a06-000/a06-000-00-04.png
had,read,data/words/g07/g07-028a/g07-028a-02-07.png
war,warmer,data/words/m04/m04-180/m04-180-04-11.png
.,",",data/words/g02/g02-059/g02-059-03-03.png
offer,offer,data/words/f04/f04-096/f04-096-10-02.png
fom.,Government,data/words/r03/r03-007/r03-007-05-07.png
togen,together,data/words/b02/b02-013/b02-013-09-00.png
place,aware,data/words/a01/a01-007u/a01-007u-07-04.png
.,.,data/words/b01/b01-044/b01-044-02-01.png
been,seemed,data/words/g06/g06-011r/g06-011r-05-08.png
plans,plans,data/words/f04/f04-007/f04-007-05-05.png
happ,happiness,data/words/a01/a01-020u/a01-020u-04-03.png
in,in,data/words/l04/l04-012/l04-012-03-05.png
mother,unorthodox,data/words/h07/h07-011/h07-011-05-05.png
then,sun,data/words/g06/g06-047l/g06-047l-04-00.png
had,had,data/words/r06/r06-121/r06-121-03-06.png
.,",",data/words/n04/n04-213/n04-213-00-01.png
course,come,data/words/c03/c03-094a/c03-094a-02-03.png
her,new,data/words/m06/m06-042/m06-042-00-07.png
.,.,data/words/h07/h07-080/h07-080-08-01.png
measter,uneasiness,data/words/j04/j04-024/j04-024-09-04.png
film,film,data/words/k04/k04-017/k04-017-03-06.png
.,.,data/words/c04/c04-165/c04-165-06-01.png
net,met,data/words/j06/j06-030/j06-030-03-04.png
on,on,data/words/f04/f04-004/f04-004-06-02.png
Labour,Labour,data/words/h07/h07-044a/h07-044a-00-03.png
",",",",data/words/a01/a01-007u/a01-007u-04-00.png
years,years,data/words/p06/p06-242/p06-242-04-04.png
d,dc.,data/words/h07/h07-078/h07-078-04-01.png
",",",",data/words/e01/e01-092/e01-092-00-04.png
there,three,data/words/g06/g06-042b/g06-042b-01-05.png
made,now,data/words/r03/r03-110/r03-110-01-09.png
there,throne,data/words/b05/b05-050/b05-050-04-01.png
before,beforehand,data/words/d05/d05-008/d05-008-01-01.png
.,.,data/words/d06/d06-091/d06-091-05-03.png
hally,heavily,data/words/e04/e04-030/e04-030-06-07.png
the,the,data/words/l04/l04-179/l04-179-03-02.png
can,came,data/words/b01/b01-033/b01-033-03-02.png
the,me,data/words/k07/k07-152/k07-152-03-02.png
up,up,data/words/n02/n02-104/n02-104-01-05.png
this,this,data/words/r06/r06-022/r06-022-02-10.png
.,.,data/words/d01/d01-049/d01-049-03-01.png
blfeared,half-cooled,data/words/h02/h02-008/h02-008-06-06.png
app,upper,data/words/r06/r06-000/r06-000-04-06.png
the,1ye,data/words/e02/e02-025/e02-025-08-03.png
pair,sailor,data/words/d04/d04-066/d04-066-04-10.png
bats,boats,data/words/c03/c03-016e/c03-016e-09-04.png
of,of,data/words/n02/n02-157/n02-157-07-04.png
to,to,data/words/g06/g06-018b/g06-018b-09-06.png
history,victory,data/words/c02/c02-059/c02-059-09-06.png
and,and,data/words/f07/f07-073/f07-073-05-02.png
the,THE,data/words/c03/c03-003f/c03-003f-02-00.png
a,a,data/words/b01/b01-018/b01-018-00-00.png
drang,drag,data/words/e04/e04-132/e04-132-02-04.png
be,be,data/words/d06/d06-100/d06-100-04-09.png
been,new,data/words/n04/n04-202/n04-202-03-03.png
put,put,data/words/g06/g06-037e/g06-037e-03-09.png
you,you,data/words/a01/a01-000u/a01-000u-04-00.png
be,be,data/words/c03/c03-021e/c03-021e-08-05.png
circ,circumstances,data/words/g06/g06-031h/g06-031h-06-04.png
before,before,data/words/f04/f04-057/f04-057-01-05.png
toland,Holland,data/words/l04/l04-147/l04-147-05-00.png
a,a,data/words/b05/b05-074/b05-074-02-04.png
 advice,advice,data/words/c03/c03-084d/c03-084d-06-03.png
on,or,data/words/g06/g06-050b/g06-050b-02-00.png
sit,sit,data/words/r02/r02-038/r02-038-05-03.png
every,every,data/words/a01/a01-030x/a01-030x-08-02.png
.,.,data/words/g06/g06-011h/g06-011h-06-08.png
all,Bill,data/words/a03/a03-054/a03-054-04-01.png
.,.,data/words/n03/n03-120/n03-120-05-06.png
ex,exchangers,data/words/p02/p02-131/p02-131-07-07.png
",",",",data/words/j07/j07-000/j07-000-03-04.png
of,of,data/words/k04/k04-028/k04-028-07-01.png
what,what,data/words/f04/f04-016/f04-016-04-08.png
evenings,evenings,data/words/d06/d06-027/d06-027-02-07.png
year,year,data/words/g04/g04-072/g04-072-06-07.png
had,had,data/words/g06/g06-045i/g06-045i-00-04.png
had,had,data/words/f04/f04-100/f04-100-01-01.png
a,a,data/words/p03/p03-087/p03-087-00-08.png
indifferent,indifferent,data/words/h07/h07-066a/h07-066a-04-05.png
the,Mr.,data/words/g06/g06-031n/g06-031n-02-02.png
be,by,data/words/a01/a01-003/a01-003-02-06.png
for,four,data/words/a01/a01-030u/a01-030u-09-05.png
the,to,data/words/l04/l04-113/l04-113-03-08.png
",",.,data/words/n01/n01-020/n01-020-01-00.png
Mar,Mansell,data/words/l07/l07-080/l07-080-09-02.png
do,do,data/words/l04/l04-106/l04-106-01-05.png
would,would,data/words/m06/m06-076/m06-076-03-05.png
meaken,members,data/words/d06/d06-086/d06-086-07-05.png
pe,pest,data/words/a01/a01-007/a01-007-05-00.png
types,types,data/words/e07/e07-066/e07-066-03-03.png
over,our,data/words/e07/e07-105/e07-105-04-02.png
are,are,data/words/d06/d06-056/d06-056-04-06.png
and,and,data/words/b05/b05-050/b05-050-04-00.png
had,Last,data/words/g06/g06-050e/g06-050e-05-00.png
tish,Irish,data/words/c03/c03-084f/c03-084f-03-03.png
made,made,data/words/c06/c06-052/c06-052-03-09.png
and,and,data/words/e07/e07-094/e07-094-02-02.png
wh,whole,data/words/g06/g06-018i/g06-018i-05-03.png
illasion,illustration,data/words/r03/r03-007/r03-007-07-03.png
had,had,data/words/d07/d07-085/d07-085-01-04.png
.,"""""",data/words/g07/g07-044/g07-044-04-07.png
(,(,data/words/l04/l04-043/l04-043-08-04.png
return,ruthless,data/words/e06/e06-000/e06-000-06-03.png
mother,months,data/words/a01/a01-117u/a01-117u-08-05.png
people,people,data/words/l04/l04-113/l04-113-04-00.png
bounds,towards,data/words/r06/r06-076/r06-076-01-01.png
a,a,data/words/a05/a05-039/a05-039-01-00.png
then,touch,data/words/a05/a05-121/a05-121-03-02.png
of,of,data/words/a06/a06-134/a06-134-07-04.png
her,us,data/words/d04/d04-131/d04-131-02-01.png
this,his,data/words/d06/d06-020/d06-020-04-06.png
capt,captives,data/words/c03/c03-016a/c03-016a-09-02.png
tending,reminding,data/words/m06/m06-076/m06-076-03-13.png
is,",",data/words/b04/b04-020/b04-020-04-07.png
for,for,data/words/m04/m04-093/m04-093-04-09.png
can,cannot,data/words/m02/m02-083/m02-083-04-01.png
held,held,data/words/a01/a01-132x/a01-132x-00-02.png
had,had,data/words/a02/a02-017/a02-017-07-03.png
.,-,data/words/p03/p03-181/p03-181-04-01.png
boffeareded,befriended,data/words/m04/m04-078/m04-078-01-06.png
tied,find,data/words/c03/c03-021d/c03-021d-00-06.png
story,story,data/words/d06/d06-086/d06-086-10-02.png
practice,price,data/words/c02/c02-078/c02-078-05-03.png
to,to,data/words/e07/e07-072/e07-072-09-04.png
of,of,data/words/e04/e04-083/e04-083-01-01.png
decided,decided,data/words/b04/b04-000/b04-000-03-01.png
cent,central,data/words/h02/h02-004/h02-004-00-07.png
.,"""""",data/words/h07/h07-057a/h07-057a-06-01.png
at,at,data/words/k02/k02-023/k02-023-03-02.png
of,at,data/words/d06/d06-063/d06-063-03-04.png
English,English,data/words/a04/a04-031/a04-031-04-03.png
.,",",data/words/g06/g06-026h/g06-026h-02-11.png
German,German,data/words/e02/e02-000/e02-000-06-04.png
the,the,data/words/b06/b06-004/b06-004-00-04.png
pquire,public,data/words/d01/d01-049/d01-049-08-02.png
skelling,handling,data/words/a03/a03-040/a03-040-01-01.png
.,",",data/words/e04/e04-000/e04-000-03-05.png
Weumerous,numerous,data/words/b06/b06-049/b06-049-04-01.png
could,consulted,data/words/g06/g06-037h/g06-037h-07-05.png
they,May,data/words/g06/g06-047h/g06-047h-06-02.png
is,is,data/words/g06/g06-047r/g06-047r-06-04.png
bain,basis,data/words/a02/a02-072/a02-072-00-02.png
back,lark,data/words/k01/k01-051/k01-051-09-04.png
the,see,data/words/p03/p03-023/p03-023-05-01.png
the,the,data/words/d06/d06-015/d06-015-03-10.png
wife,wife,data/words/m04/m04-061/m04-061-04-02.png
overing,curling,data/words/c03/c03-094c/c03-094c-01-06.png
love,love,data/words/k04/k04-106/k04-106-01-06.png
.,.,data/words/k07/k07-125/k07-125-03-03.png
felt,felt,data/words/a01/a01-058u/a01-058u-02-05.png
then,whom,data/words/k02/k02-102/k02-102-01-05.png
.,",",data/words/g06/g06-047n/g06-047n-00-06.png
the,the,data/words/g06/g06-050k/g06-050k-01-06.png
a,a,data/words/h07/h07-025a/h07-025a-04-00.png
there,these,data/words/b04/b04-116/b04-116-03-01.png
cont,compost,data/words/e06/e06-010/e06-010-06-03.png
dright,"""didnt""",data/words/e07/e07-094/e07-094-02-00.png
then,Thus,data/words/f03/f03-191/f03-191-05-00.png
about,about,data/words/e06/e06-003/e06-003-00-00.png
master,master,data/words/l01/l01-195/l01-195-01-03.png
left,left,data/words/g06/g06-050i/g06-050i-00-09.png
 Solo,solo,data/words/c03/c03-087e/c03-087e-03-01.png
to,to,data/words/c04/c04-075/c04-075-01-01.png
away,away,data/words/g07/g07-028b/g07-028b-05-02.png
that,that,data/words/f04/f04-074/f04-074-01-04.png
What,What,data/words/n04/n04-075/n04-075-03-04.png
the,the,data/words/b01/b01-038/b01-038-07-00.png
daths,days,data/words/b06/b06-087/b06-087-08-00.png
.,.,data/words/d04/d04-081/d04-081-01-07.png
What,Watford,data/words/c03/c03-096e/c03-096e-07-04.png
had,Sussex,data/words/a02/a02-072/a02-072-06-04.png
in,in,data/words/m01/m01-090/m01-090-02-01.png
was,was,data/words/c03/c03-084d/c03-084d-03-06.png
he,be,data/words/m02/m02-083/m02-083-04-07.png
quically,quietly,data/words/a04/a04-027/a04-027-04-06.png
that,almost,data/words/c03/c03-084d/c03-084d-00-05.png
would,world,data/words/k02/k02-029/k02-029-04-09.png
",",",",data/words/d06/d06-025/d06-025-07-03.png
of,of,data/words/g02/g02-059/g02-059-01-06.png
he,we,data/words/m04/m04-216/m04-216-02-01.png
are,are,data/words/f01/f01-085/f01-085-02-00.png
a,3,data/words/a02/a02-017/a02-017-00-03.png
and,and,data/words/j06/j06-051/j06-051-05-05.png
I,I,data/words/g06/g06-018e/g06-018e-05-03.png
the,The,data/words/k02/k02-036/k02-036-03-00.png
could,could,data/words/a06/a06-025/a06-025-00-00.png
the,If,data/words/k01/k01-051/k01-051-01-02.png
del,older,data/words/b04/b04-116/b04-116-05-00.png
degree,defence,data/words/f02/f02-036/f02-036-05-03.png
beagon,began,data/words/b06/b06-082/b06-082-01-06.png
",",",",data/words/f04/f04-024/f04-024-00-02.png
cent,central,data/words/b05/b05-088/b05-088-01-04.png
then,than,data/words/c03/c03-003f/c03-003f-04-00.png
the,the,data/words/g06/g06-047g/g06-047g-02-07.png
become,become,data/words/h07/h07-033/h07-033-07-02.png
had,hand,data/words/h02/h02-024/h02-024-01-04.png
proeared,preserved,data/words/p03/p03-158/p03-158-02-04.png
success,success,data/words/f07/f07-009/f07-009-01-08.png
and,and,data/words/g01/g01-019/g01-019-02-06.png
with,with,data/words/d04/d04-050/d04-050-02-01.png
United,United,data/words/g01/g01-004/g01-004-00-07.png
You,You,data/words/e07/e07-007/e07-007-05-09.png
bole,Qoheleth,data/words/m06/m06-048/m06-048-04-09.png
little,little,data/words/d03/d03-112/d03-112-04-03.png
a,89,data/words/c04/c04-050/c04-050-00-05.png
chapp,chapter,data/words/a02/a02-067/a02-067-05-06.png
Most,assault,data/words/g06/g06-037h/g06-037h-05-00.png
told,told,data/words/f04/f04-011/f04-011-01-04.png
the,4,data/words/g06/g06-050m/g06-050m-04-00.png
shapp,shops,data/words/g06/g06-109/g06-109-03-06.png
the,the,data/words/r03/r03-026/r03-026-10-08.png
like,alike,data/words/e02/e02-000/e02-000-03-05.png
dets,diets,data/words/g05/g05-098/g05-098-06-09.png
of,of,data/words/h04/h04-074/h04-074-01-01.png
that,utmost,data/words/d06/d06-030/d06-030-03-01.png
then,than,data/words/a05/a05-025/a05-025-04-05.png
chook,hook,data/words/b04/b04-004/b04-004-01-03.png
had,had,data/words/e01/e01-119/e01-119-05-04.png
as,as,data/words/p02/p02-081/p02-081-06-02.png
only,Very,data/words/g06/g06-018d/g06-018d-05-05.png
an,on,data/words/m04/m04-012/m04-012-03-04.png
 Government,Government,data/words/f02/f02-020/f02-020-03-05.png
earth,earth,data/words/b02/b02-045/b02-045-04-02.png
.,",",data/words/g06/g06-047i/g06-047i-02-06.png
peapp,paper,data/words/g06/g06-042f/g06-042f-02-13.png
dr,Dr,data/words/r02/r02-070/r02-070-02-07.png
full,fuller,data/words/g06/g06-047f/g06-047f-04-03.png
and,and,data/words/h06/h06-000/h06-000-00-02.png
in,in,data/words/n04/n04-163/n04-163-05-03.png
pressure,pressure,data/words/k04/k04-033/k04-033-07-09.png
her,heard,data/words/b01/b01-014/b01-014-00-04.png
",",",",data/words/g06/g06-026i/g06-026i-03-07.png
contin confined,confined,data/words/g01/g01-034/g01-034-03-06.png
first,first,data/words/f04/f04-064/f04-064-04-03.png
se,arrested,data/words/j04/j04-070/j04-070-04-08.png
.,.,data/words/a02/a02-082/a02-082-01-02.png
her,has,data/words/a01/a01-117/a01-117-01-09.png
the,the,data/words/g06/g06-018l/g06-018l-04-02.png
East,East,data/words/a01/a01-058x/a01-058x-04-01.png
cont,comments,data/words/d06/d06-063/d06-063-07-07.png
tigh,high,data/words/k07/k07-134/k07-134-05-00.png
Hspapt,Hospital,data/words/h07/h07-044a/h07-044a-06-00.png
year,years,data/words/g04/g04-104/g04-104-04-04.png
and,and,data/words/a01/a01-117/a01-117-09-06.png
to,to,data/words/l04/l04-170/l04-170-05-07.png
then,till,data/words/b06/b06-056/b06-056-00-04.png
a,a,data/words/g04/g04-003/g04-003-08-04.png
a,a,data/words/f04/f04-071/f04-071-08-04.png
for,for,data/words/a06/a06-119/a06-119-04-01.png
strily,obviously,data/words/p02/p02-150/p02-150-07-00.png
the,the,data/words/b01/b01-062/b01-062-01-08.png
to,to,data/words/g06/g06-037h/g06-037h-09-01.png
",",",",data/words/g06/g06-037p/g06-037p-06-03.png
had,used,data/words/g06/g06-011b/g06-011b-04-06.png
of,of,data/words/c06/c06-111/c06-111-05-04.png
this,this,data/words/f07/f07-028b/f07-028b-03-06.png
propt,symptoms,data/words/a03/a03-059/a03-059-02-06.png
mearing,wearily,data/words/g06/g06-037n/g06-037n-10-05.png
the,to,data/words/k03/k03-138/k03-138-04-03.png
tooking,taking,data/words/c04/c04-105/c04-105-04-09.png
for,for,data/words/m04/m04-012/m04-012-05-03.png
in,in,data/words/b01/b01-136/b01-136-03-00.png
macle,nuclear,data/words/g06/g06-037r/g06-037r-03-03.png
the,Mr.,data/words/a04/a04-054/a04-054-01-07.png
then,teen,data/words/c03/c03-094e/c03-094e-08-07.png
no,no,data/words/f02/f02-000/f02-000-06-00.png
for,For,data/words/m06/m06-106/m06-106-09-01.png
a,",",data/words/e04/e04-058/e04-058-04-08.png
proational,professional,data/words/m04/m04-072/m04-072-08-03.png
that,sat,data/words/h02/h02-024/h02-024-03-03.png
.,.,data/words/m04/m04-131/m04-131-00-02.png
between,between,data/words/f03/f03-182/f03-182-05-06.png
has,harassed,data/words/b05/b05-045/b05-045-07-06.png
propped,supposed,data/words/b04/b04-020/b04-020-05-04.png
had,had,data/words/p01/p01-147/p01-147-09-04.png
mover,mouldering,data/words/a01/a01-049/a01-049-09-05.png
exame,examine,data/words/l04/l04-102/l04-102-06-03.png
is,is,data/words/d04/d04-121/d04-121-02-03.png
the,time,data/words/d01/d01-019/d01-019-00-01.png
a,"""",data/words/n06/n06-092/n06-092-01-04.png
who,who,data/words/m04/m04-222/m04-222-00-09.png
they,they,data/words/k04/k04-061/k04-061-07-08.png
side,side,data/words/f07/f07-081b/f07-081b-01-03.png
",",",",data/words/g05/g05-087/g05-087-00-07.png
taffically,ineffectuality,data/words/e06/e06-000/e06-000-03-05.png
are,crime,data/words/c03/c03-096c/c03-096c-03-02.png
patples,particles,data/words/a05/a05-121/a05-121-03-03.png
resource,resource,data/words/j04/j04-076/j04-076-04-05.png
even,Evensong,data/words/g06/g06-011k/g06-011k-04-03.png
left,left,data/words/g04/g04-007/g04-007-02-03.png
the,the,data/words/e01/e01-018/e01-018-04-03.png
ch,cheap,data/words/r06/r06-137/r06-137-03-00.png
had,had,data/words/e04/e04-000/e04-000-06-03.png
.,"""""",data/words/g06/g06-037l/g06-037l-07-06.png
gare,gaze,data/words/g06/g06-011f/g06-011f-02-08.png
for,for,data/words/n02/n02-082a/n02-082a-01-03.png
.,.,data/words/a06/a06-110/a06-110-06-04.png
the,the,data/words/a03/a03-073/a03-073-06-07.png
stracle,obstacle,data/words/a02/a02-053/a02-053-05-05.png
real,realism,data/words/a03/a03-080/a03-080-05-07.png
are,used,data/words/c03/c03-016a/c03-016a-01-01.png
ations,atoms,data/words/b05/b05-071/b05-071-02-01.png
by,by,data/words/f01/f01-075/f01-075-04-06.png
and,and,data/words/g01/g01-083/g01-083-07-01.png
resource,resource,data/words/e07/e07-086/e07-086-05-01.png
a,I,data/words/g06/g06-011g/g06-011g-03-06.png
he,he,data/words/g06/g06-026g/g06-026g-00-10.png
sh,short,data/words/g06/g06-011r/g06-011r-00-06.png
been,breach,data/words/a05/a05-073/a05-073-00-05.png
well,well,data/words/a02/a02-067/a02-067-02-06.png
that,And,data/words/a05/a05-089/a05-089-02-05.png
Ljustice,injustice,data/words/a02/a02-042/a02-042-05-06.png
as,as,data/words/r02/r02-000/r02-000-00-04.png
barily,barely,data/words/g06/g06-011p/g06-011p-01-06.png
le,lets,data/words/g04/g04-063/g04-063-04-10.png
.,",",data/words/m06/m06-076/m06-076-00-02.png
see,80,data/words/h04/h04-000/h04-000-08-04.png
