predictions,actuals,location
the,the,data/words/g06/g06-047g/g06-047g-02-07.png
became,become,data/words/h07/h07-033/h07-033-07-02.png
had,hand,data/words/h02/h02-024/h02-024-01-04.png
preword,preserved,data/words/p03/p03-158/p03-158-02-04.png
access,success,data/words/f07/f07-009/f07-009-01-08.png
and,and,data/words/g01/g01-019/g01-019-02-06.png
with,with,data/words/d04/d04-050/d04-050-02-01.png
United,United,data/words/g01/g01-004/g01-004-00-07.png
You,You,data/words/e07/e07-007/e07-007-05-09.png
joleeth,Qoheleth,data/words/m06/m06-048/m06-048-04-09.png
little,little,data/words/d03/d03-112/d03-112-04-03.png
a,89,data/words/c04/c04-050/c04-050-00-05.png
chapttes,chapter,data/words/a02/a02-067/a02-067-05-06.png
would,assault,data/words/g06/g06-037h/g06-037h-05-00.png
told,told,data/words/f04/f04-011/f04-011-01-04.png
"""",4,data/words/g06/g06-050m/g06-050m-04-00.png
ships,shops,data/words/g06/g06-109/g06-109-03-06.png
the,the,data/words/r03/r03-026/r03-026-10-08.png
like,alike,data/words/e02/e02-000/e02-000-03-05.png
diets,diets,data/words/g05/g05-098/g05-098-06-09.png
of,of,data/words/h04/h04-074/h04-074-01-01.png
atmost,utmost,data/words/d06/d06-030/d06-030-03-01.png
than,than,data/words/a05/a05-025/a05-025-04-05.png
book,hook,data/words/b04/b04-004/b04-004-01-03.png
had,had,data/words/e01/e01-119/e01-119-05-04.png
as,as,data/words/p02/p02-081/p02-081-06-02.png
Very,Very,data/words/g06/g06-018d/g06-018d-05-05.png
on,on,data/words/m04/m04-012/m04-012-03-04.png
gurnment,Government,data/words/f02/f02-020/f02-020-03-05.png
earth,earth,data/words/b02/b02-045/b02-045-04-02.png
",",",",data/words/g06/g06-047i/g06-047i-02-06.png
pattern,paper,data/words/g06/g06-042f/g06-042f-02-13.png
Dr,Dr,data/words/r02/r02-070/r02-070-02-07.png
fulller,fuller,data/words/g06/g06-047f/g06-047f-04-03.png
and,and,data/words/h06/h06-000/h06-000-00-02.png
in,in,data/words/n04/n04-163/n04-163-05-03.png
pressure,pressure,data/words/k04/k04-033/k04-033-07-09.png
heard,heard,data/words/b01/b01-014/b01-014-00-04.png
",",",",data/words/g06/g06-026i/g06-026i-03-07.png
confinent,confined,data/words/g01/g01-034/g01-034-03-06.png
first,first,data/words/f04/f04-064/f04-064-04-03.png
smrested,arrested,data/words/j04/j04-070/j04-070-04-08.png
.,.,data/words/a02/a02-082/a02-082-01-02.png
has,has,data/words/a01/a01-117/a01-117-01-09.png
the,the,data/words/g06/g06-018l/g06-018l-04-02.png
East,East,data/words/a01/a01-058x/a01-058x-04-01.png
comes,comments,data/words/d06/d06-063/d06-063-07-07.png
high,high,data/words/k07/k07-134/k07-134-05-00.png
Mospital,Hospital,data/words/h07/h07-044a/h07-044a-06-00.png
years,years,data/words/g04/g04-104/g04-104-04-04.png
and,and,data/words/a01/a01-117/a01-117-09-06.png
to,to,data/words/l04/l04-170/l04-170-05-07.png
still,till,data/words/b06/b06-056/b06-056-00-04.png
a,a,data/words/g04/g04-003/g04-003-08-04.png
a,a,data/words/f04/f04-071/f04-071-08-04.png
for,for,data/words/a06/a06-119/a06-119-04-01.png
obvious,obviously,data/words/p02/p02-150/p02-150-07-00.png
the,the,data/words/b01/b01-062/b01-062-01-08.png
to,to,data/words/g06/g06-037h/g06-037h-09-01.png
",",",",data/words/g06/g06-037p/g06-037p-06-03.png
used,used,data/words/g06/g06-011b/g06-011b-04-06.png
of,of,data/words/c06/c06-111/c06-111-05-04.png
this,this,data/words/f07/f07-028b/f07-028b-03-06.png
hypptoms,symptoms,data/words/a03/a03-059/a03-059-02-06.png
warily,wearily,data/words/g06/g06-037n/g06-037n-10-05.png
to,to,data/words/k03/k03-138/k03-138-04-03.png
thinking,taking,data/words/c04/c04-105/c04-105-04-09.png
for,for,data/words/m04/m04-012/m04-012-05-03.png
in,in,data/words/b01/b01-136/b01-136-03-00.png
nuclear,nuclear,data/words/g06/g06-037r/g06-037r-03-03.png
Mr.,Mr.,data/words/a04/a04-054/a04-054-01-07.png
tEN,teen,data/words/c03/c03-094e/c03-094e-08-07.png
no,no,data/words/f02/f02-000/f02-000-06-00.png
for,For,data/words/m06/m06-106/m06-106-09-01.png
",",",",data/words/e04/e04-058/e04-058-04-08.png
proisational,professional,data/words/m04/m04-072/m04-072-08-03.png
not,sat,data/words/h02/h02-024/h02-024-03-03.png
.,.,data/words/m04/m04-131/m04-131-00-02.png
between,between,data/words/f03/f03-182/f03-182-05-06.png
herazz,harassed,data/words/b05/b05-045/b05-045-07-06.png
improceed,supposed,data/words/b04/b04-020/b04-020-05-04.png
had,had,data/words/p01/p01-147/p01-147-09-04.png
monundering,mouldering,data/words/a01/a01-049/a01-049-09-05.png
exameine,examine,data/words/l04/l04-102/l04-102-06-03.png
is,is,data/words/d04/d04-121/d04-121-02-03.png
time,time,data/words/d01/d01-019/d01-019-00-01.png
"""","""",data/words/n06/n06-092/n06-092-01-04.png
who,who,data/words/m04/m04-222/m04-222-00-09.png
they,they,data/words/k04/k04-061/k04-061-07-08.png
side,side,data/words/f07/f07-081b/f07-081b-01-03.png
",",",",data/words/g05/g05-087/g05-087-00-07.png
inefmajority,ineffectuality,data/words/e06/e06-000/e06-000-03-05.png
mine,crime,data/words/c03/c03-096c/c03-096c-03-02.png
partices,particles,data/words/a05/a05-121/a05-121-03-03.png
resource,resource,data/words/j04/j04-076/j04-076-04-05.png
Bounds,Evensong,data/words/g06/g06-011k/g06-011k-04-03.png
left,left,data/words/g04/g04-007/g04-007-02-03.png
the,the,data/words/e01/e01-018/e01-018-04-03.png
chasp,cheap,data/words/r06/r06-137/r06-137-03-00.png
had,had,data/words/e04/e04-000/e04-000-06-03.png
.,"""""",data/words/g06/g06-037l/g06-037l-07-06.png
gate,gaze,data/words/g06/g06-011f/g06-011f-02-08.png
for,for,data/words/n02/n02-082a/n02-082a-01-03.png
.,.,data/words/a06/a06-110/a06-110-06-04.png
the,the,data/words/a03/a03-073/a03-073-06-07.png
oleacle,obstacle,data/words/a02/a02-053/a02-053-05-05.png
reailism,realism,data/words/a03/a03-080/a03-080-05-07.png
used,used,data/words/c03/c03-016a/c03-016a-01-01.png
arounds,atoms,data/words/b05/b05-071/b05-071-02-01.png
by,by,data/words/f01/f01-075/f01-075-04-06.png
and,and,data/words/g01/g01-083/g01-083-07-01.png
resource,resource,data/words/e07/e07-086/e07-086-05-01.png
I,I,data/words/g06/g06-011g/g06-011g-03-06.png
he,he,data/words/g06/g06-026g/g06-026g-00-10.png
start,short,data/words/g06/g06-011r/g06-011r-00-06.png
breacle,breach,data/words/a05/a05-073/a05-073-00-05.png
well,well,data/words/a02/a02-067/a02-067-02-06.png
And,And,data/words/a05/a05-089/a05-089-02-05.png
injunice,injustice,data/words/a02/a02-042/a02-042-05-06.png
as,as,data/words/r02/r02-000/r02-000-00-04.png
baclely,barely,data/words/g06/g06-011p/g06-011p-01-06.png
late,lets,data/words/g04/g04-063/g04-063-04-10.png
",",",",data/words/m06/m06-076/m06-076-00-02.png
so,80,data/words/h04/h04-000/h04-000-08-04.png
a,a,data/words/b06/b06-100/b06-100-07-06.png
.,"""",data/words/d06/d06-003/d06-003-03-02.png
fear,Peers,data/words/c04/c04-122/c04-122-06-05.png
but,but,data/words/a01/a01-007u/a01-007u-00-06.png
a,a,data/words/g06/g06-031r/g06-031r-01-07.png
",",",",data/words/e01/e01-059/e01-059-02-05.png
of,of,data/words/l04/l04-071/l04-071-00-01.png
Butredune,Turtledove,data/words/n06/n06-111/n06-111-06-05.png
eyes,eyes,data/words/r06/r06-022/r06-022-02-05.png
"""","""",data/words/g01/g01-083/g01-083-01-02.png
.,.,data/words/n04/n04-084/n04-084-04-02.png
and,and,data/words/m02/m02-083/m02-083-02-02.png
bring,having,data/words/g01/g01-019/g01-019-07-07.png
them,them,data/words/f07/f07-092b/f07-092b-05-06.png
was,stores,data/words/g07/g07-014b/g07-014b-00-07.png
by,by,data/words/a02/a02-027/a02-027-00-01.png
"""","""",data/words/f07/f07-024a/f07-024a-01-05.png
and,and,data/words/n03/n03-097/n03-097-00-04.png
The,The,data/words/a02/a02-124/a02-124-02-00.png
made,wide,data/words/k04/k04-028/k04-028-04-07.png
make,make,data/words/f07/f07-024b/f07-024b-07-06.png
and,and,data/words/d06/d06-111/d06-111-02-04.png
young,young,data/words/e04/e04-083/e04-083-01-04.png
was,was,data/words/f04/f04-093/f04-093-06-01.png
he,he,data/words/l07/l07-187/l07-187-06-00.png
as,0.5,data/words/g06/g06-018g/g06-018g-00-07.png
and,and,data/words/h04/h04-052/h04-052-09-03.png
appamement,appeasement,data/words/b06/b06-090/b06-090-01-00.png
can,can,data/words/a05/a05-062/a05-062-05-02.png
been,been,data/words/k07/k07-176/k07-176-02-03.png
soun,sound,data/words/g06/g06-042c/g06-042c-05-02.png
human,human,data/words/c06/c06-128/c06-128-05-04.png
Ponsonby,Ponsonby,data/words/a01/a01-087u/a01-087u-06-02.png
shabby,shabby,data/words/g06/g06-045d/g06-045d-01-02.png
the,the,data/words/c03/c03-007d/c03-007d-02-08.png
known,known,data/words/h07/h07-080a/h07-080a-09-07.png
a,a,data/words/c04/c04-116/c04-116-02-05.png
character,character,data/words/h04/h04-082/h04-082-01-10.png
Liberal,Liberal,data/words/g06/g06-050a/g06-050a-05-03.png
life,life,data/words/a02/a02-098/a02-098-06-00.png
moving,moving,data/words/p01/p01-147/p01-147-10-00.png
the,the,data/words/b01/b01-053/b01-053-06-00.png
which,which,data/words/g01/g01-070/g01-070-03-07.png
",",",",data/words/j01/j01-049/j01-049-01-02.png
much,much,data/words/d01/d01-123/d01-123-02-07.png
and,and,data/words/h07/h07-013/h07-013-00-03.png
and,touch,data/words/r06/r06-121/r06-121-01-01.png
It,It,data/words/e01/e01-032/e01-032-02-02.png
by,by,data/words/e06/e06-000/e06-000-02-03.png
course,course,data/words/n02/n02-146/n02-146-06-05.png
",",",",data/words/a01/a01-011/a01-011-03-04.png
for,for,data/words/g06/g06-011m/g06-011m-06-05.png
",",",",data/words/d01/d01-024/d01-024-01-03.png
in,in,data/words/n03/n03-079/n03-079-00-07.png
.,.,data/words/c02/c02-007/c02-007-01-01.png
of,of,data/words/b01/b01-023/b01-023-04-07.png
.,.,data/words/g06/g06-047b/g06-047b-00-03.png
(,(,data/words/g06/g06-018p/g06-018p-04-03.png
in,in,data/words/c02/c02-078/c02-078-05-04.png
do,do,data/words/p03/p03-012/p03-012-04-01.png
understand,understood,data/words/d06/d06-025/d06-025-07-00.png
child,child,data/words/b01/b01-073/b01-073-05-00.png
.,.,data/words/c03/c03-021f/c03-021f-04-02.png
which,which,data/words/a01/a01-122/a01-122-07-09.png
which,which,data/words/r02/r02-089/r02-089-05-00.png
this,this,data/words/g06/g06-011h/g06-011h-03-10.png
toddas,today,data/words/h02/h02-028/h02-028-04-05.png
thought,thoughtless,data/words/a01/a01-043u/a01-043u-01-01.png
support,support,data/words/b04/b04-116/b04-116-02-08.png
other,other,data/words/d07/d07-089/d07-089-03-04.png
over,over,data/words/a02/a02-106/a02-106-00-04.png
I,I,data/words/b06/b06-097/b06-097-05-05.png
development,development,data/words/g06/g06-026m/g06-026m-01-00.png
per,per,data/words/e02/e02-091/e02-091-00-04.png
he,he,data/words/h04/h04-021/h04-021-00-10.png
and,and,data/words/a01/a01-077u/a01-077u-06-02.png
give,give,data/words/c03/c03-016e/c03-016e-10-03.png
of,of,data/words/g06/g06-045o/g06-045o-03-01.png
exressed,expressed,data/words/a04/a04-019/a04-019-07-01.png
planned,glanced,data/words/b05/b05-074/b05-074-06-10.png
has,has,data/words/m04/m04-093/m04-093-02-04.png
the,the,data/words/h01/h01-024/h01-024-08-01.png
different,different,data/words/h07/h07-028a/h07-028a-06-01.png
is,is,data/words/b06/b06-082/b06-082-01-00.png
Corparative,Conservative,data/words/d06/d06-030/d06-030-01-12.png
new,new,data/words/a03/a03-040/a03-040-00-03.png
outlawed,outlawed,data/words/g03/g03-004/g03-004-00-08.png
a,a,data/words/a02/a02-078/a02-078-06-03.png
the,The,data/words/j04/j04-061/j04-061-02-02.png
",",",",data/words/b05/b05-071/b05-071-03-00.png
a,a,data/words/a04/a04-050/a04-050-04-08.png
appears,appears,data/words/a05/a05-080/a05-080-05-02.png
organised,organized,data/words/g06/g06-050c/g06-050c-07-06.png
in,in,data/words/g04/g04-060/g04-060-04-09.png
Monsonier,Monsieur,data/words/m03/m03-062/m03-062-04-01.png
whorship,exhausting,data/words/r06/r06-044/r06-044-07-03.png
the,the,data/words/d06/d06-086/d06-086-10-06.png
the,the,data/words/g04/g04-077/g04-077-03-01.png
had,had,data/words/c04/c04-066/c04-066-02-01.png
smeal,smell,data/words/g06/g06-045r/g06-045r-05-03.png
to,to,data/words/r06/r06-090/r06-090-04-04.png
in,in,data/words/h04/h04-071/h04-071-00-08.png
anait,anaesthetist,data/words/a05/a05-099/a05-099-07-01.png
that,that,data/words/h02/h02-028/h02-028-06-00.png
admitted,admitted,data/words/d01/d01-024/d01-024-04-02.png
method,method,data/words/a01/a01-077/a01-077-04-01.png
dificicult,difficult,data/words/j04/j04-103/j04-103-02-01.png
he,he,data/words/g04/g04-098/g04-098-03-07.png
village,village,data/words/a01/a01-077/a01-077-04-02.png
abobed,abolished,data/words/g04/g04-017/g04-017-06-07.png
no,no,data/words/a01/a01-003x/a01-003x-06-07.png
who,who,data/words/a01/a01-030u/a01-030u-08-06.png
exquvision,expulsion,data/words/d06/d06-027/d06-027-00-06.png
.,"""""",data/words/g02/g02-065/g02-065-02-07.png
London,London,data/words/l04/l04-106/l04-106-03-11.png
two,two,data/words/p03/p03-012/p03-012-01-03.png
beautful,beautiful,data/words/d05/d05-025/d05-025-01-05.png
both,bottom,data/words/n03/n03-126/n03-126-00-07.png
child-like,child-like,data/words/e02/e02-018/e02-018-00-08.png
",",",",data/words/d06/d06-030/d06-030-04-06.png
",",",",data/words/p03/p03-004/p03-004-07-06.png
purnished,punished,data/words/r06/r06-076/r06-076-02-07.png
God,God,data/words/r06/r06-130/r06-130-05-00.png
.,",",data/words/g06/g06-047p/g06-047p-02-00.png
bridge,bride,data/words/a05/a05-062/a05-062-06-08.png
this,this,data/words/f04/f04-004/f04-004-05-02.png
while,while,data/words/p03/p03-087/p03-087-07-01.png
would,would,data/words/b02/b02-105/b02-105-02-00.png
him,time,data/words/a05/a05-029/a05-029-04-03.png
",",",",data/words/e06/e06-049/e06-049-07-05.png
that,that,data/words/g01/g01-004/g01-004-03-03.png
a,a,data/words/g04/g04-063/g04-063-03-00.png
Doc,Doc,data/words/k02/k02-097/k02-097-08-00.png
Certainlyly,Certainly,data/words/p02/p02-131/p02-131-04-10.png
but,but,data/words/b01/b01-038/b01-038-00-00.png
as,as,data/words/g06/g06-037i/g06-037i-02-00.png
"""","""",data/words/n01/n01-045/n01-045-00-02.png
of,of,data/words/a06/a06-124/a06-124-00-02.png
was,was,data/words/h04/h04-000/h04-000-03-01.png
Moleato,Moderato,data/words/n01/n01-036/n01-036-00-01.png
out,out,data/words/c02/c02-082/c02-082-01-01.png
reailism,realism,data/words/l01/l01-007/l01-007-02-04.png
also,also,data/words/c03/c03-016c/c03-016c-01-01.png
and,and,data/words/g01/g01-012/g01-012-04-03.png
that,that,data/words/d01/d01-098/d01-098-02-02.png
wasted,washed,data/words/d01/d01-049/d01-049-05-01.png
with,wish,data/words/j04/j04-053/j04-053-02-03.png
all,all,data/words/p03/p03-103/p03-103-04-00.png
is,is,data/words/e07/e07-098/e07-098-06-05.png
fable,flexible,data/words/c04/c04-023/c04-023-04-06.png
",",I,data/words/e04/e04-086/e04-086-03-07.png
suport,support,data/words/k02/k02-112/k02-112-01-09.png
",","""""",data/words/a01/a01-003/a01-003-00-06.png
Missister,missile,data/words/f02/f02-020/f02-020-03-02.png
fish,from,data/words/a04/a04-043/a04-043-01-04.png
to,to,data/words/g06/g06-105/g06-105-02-00.png
do,de,data/words/g07/g07-007b/g07-007b-04-00.png
present,present,data/words/g06/g06-026i/g06-026i-01-08.png
Shaken,Shakespeare,data/words/n04/n04-218/n04-218-03-01.png
by,by,data/words/d05/d05-025/d05-025-00-03.png
simom,Simone,data/words/c03/c03-000c/c03-000c-03-01.png
to,to,data/words/p02/p02-090/p02-090-03-00.png
about,absolute,data/words/a01/a01-058u/a01-058u-06-05.png
say,say,data/words/j04/j04-012/j04-012-03-00.png
are,are,data/words/c03/c03-087e/c03-087e-05-07.png
outside,Outside,data/words/d07/d07-093/d07-093-02-08.png
skip,sharp,data/words/m01/m01-012/m01-012-07-06.png
improving,improving,data/words/b06/b06-049/b06-049-06-02.png
in,in,data/words/b05/b05-032/b05-032-09-02.png
school,school,data/words/a06/a06-014/a06-014-05-00.png
five,five,data/words/d06/d06-091/d06-091-03-02.png
",",",",data/words/b04/b04-054/b04-054-02-00.png
of,of,data/words/g06/g06-045g/g06-045g-05-03.png
of,of,data/words/g06/g06-026a/g06-026a-03-02.png
.,.,data/words/l01/l01-143/l01-143-03-00.png
felt,Fell,data/words/g07/g07-026a/g07-026a-09-05.png
.,.,data/words/a06/a06-044/a06-044-05-09.png
adding,adding,data/words/g06/g06-037m/g06-037m-06-06.png
you,you,data/words/g06/g06-045k/g06-045k-02-08.png
is,is,data/words/k02/k02-067/k02-067-00-13.png
became,become,data/words/d07/d07-082/d07-082-07-06.png
speailing,speaking,data/words/g04/g04-011/g04-011-02-01.png
"""s""","""s""",data/words/a06/a06-008/a06-008-06-01.png
all,all,data/words/n03/n03-120/n03-120-05-09.png
always,always,data/words/l01/l01-187/l01-187-08-04.png
his,his,data/words/l07/l07-181/l07-181-01-01.png
for,for,data/words/b04/b04-121/b04-121-02-02.png
speculative,speculative,data/words/f04/f04-087/f04-087-03-01.png
relief,relief,data/words/h07/h07-060b/h07-060b-05-00.png
over,over,data/words/l04/l04-087/l04-087-05-02.png
them,them,data/words/n06/n06-128/n06-128-07-00.png
of,of,data/words/k04/k04-017/k04-017-09-04.png
German,Gamba,data/words/a05/a05-104/a05-104-08-02.png
more,more,data/words/g07/g07-003b/g07-003b-07-02.png
",",",",data/words/g04/g04-077/g04-077-02-03.png
example,example,data/words/a04/a04-085/a04-085-02-06.png
",",",",data/words/d06/d06-111/d06-111-05-05.png
to,to,data/words/j04/j04-024/j04-024-08-06.png
the,the,data/words/g06/g06-042i/g06-042i-02-08.png
is,is,data/words/c03/c03-087b/c03-087b-05-09.png
and,and,data/words/c03/c03-000c/c03-000c-03-07.png
yet,get,data/words/l04/l04-102/l04-102-03-02.png
inter-,inter-,data/words/b05/b05-088/b05-088-06-08.png
cover,covet,data/words/g02/g02-065/g02-065-06-06.png
a,a,data/words/f07/f07-000b/f07-000b-05-05.png
is,is,data/words/r03/r03-007/r03-007-00-02.png
and,and,data/words/e04/e04-086/e04-086-00-02.png
history,history,data/words/a06/a06-134/a06-134-07-01.png
told,told,data/words/g06/g06-037d/g06-037d-04-04.png
just,must,data/words/p02/p02-081/p02-081-04-04.png
inevating,inevitability,data/words/a04/a04-043/a04-043-07-00.png
it,it,data/words/c03/c03-087d/c03-087d-03-00.png
be,be,data/words/m01/m01-121/m01-121-07-07.png
predpomated,predominates,data/words/n04/n04-202/n04-202-02-07.png
.,.,data/words/h01/h01-010/h01-010-03-03.png
",","""""",data/words/m06/m06-019/m06-019-03-10.png
But,But,data/words/g06/g06-026h/g06-026h-02-13.png
sister,sister,data/words/l04/l04-159/l04-159-00-00.png
be,be,data/words/f04/f04-016/f04-016-05-04.png
week,week,data/words/b05/b05-045/b05-045-02-06.png
misters,sisters,data/words/b04/b04-187/b04-187-01-02.png
.,.,data/words/f04/f04-020/f04-020-01-07.png
waffed,wafted,data/words/n04/n04-107/n04-107-01-05.png
proisons,poisonous,data/words/n04/n04-209/n04-209-00-03.png
along,along,data/words/e04/e04-038/e04-038-00-08.png
this,this,data/words/k07/k07-077/k07-077-00-08.png
well,well,data/words/f07/f07-002/f07-002-00-07.png
at,at,data/words/r02/r02-117/r02-117-03-09.png
you,you,data/words/g06/g06-050p/g06-050p-00-10.png
out,out,data/words/d06/d06-046/d06-046-05-03.png
now,now,data/words/b02/b02-097/b02-097-07-02.png
and,and,data/words/g07/g07-069a/g07-069a-00-07.png
half,half,data/words/c03/c03-003e/c03-003e-02-00.png
which,which,data/words/c03/c03-016e/c03-016e-07-06.png
would,would,data/words/f07/f07-046b/f07-046b-06-09.png
on,on,data/words/f07/f07-000/f07-000-08-00.png
in,in,data/words/k04/k04-079/k04-079-09-04.png
month,month,data/words/n06/n06-175/n06-175-05-03.png
Weuss,workers,data/words/g06/g06-011l/g06-011l-00-05.png
the,the,data/words/b05/b05-038/b05-038-06-04.png
Consumption,consumption,data/words/a04/a04-027/a04-027-03-03.png
here,here,data/words/h04/h04-049/h04-049-01-05.png
hill,will,data/words/g06/g06-011b/g06-011b-08-07.png
all,are,data/words/b04/b04-147/b04-147-06-09.png
syemptons,symptoms,data/words/d06/d06-011/d06-011-08-03.png
think,think,data/words/g06/g06-037p/g06-037p-07-04.png
Northern,Northern,data/words/n04/n04-000/n04-000-00-07.png
the,the,data/words/a02/a02-090/a02-090-01-01.png
the,the,data/words/f07/f07-042b/f07-042b-02-03.png
may,may,data/words/l04/l04-071/l04-071-00-03.png
and,and,data/words/d06/d06-076/d06-076-00-09.png
and,and,data/words/h07/h07-011/h07-011-05-01.png
an,on,data/words/a02/a02-053/a02-053-07-01.png
